MC_DataTool ASCII conversion

t           	Fi H6       
104304.000  	-2.87       
104305.000  	-9.34       
104306.000  	-5.92       
104307.000  	-10.99      
104308.000  	-15.14      
104309.000  	-17.15      
104310.000  	-21.06      
104311.000  	-23.74      
104312.000  	-27.16      
104313.000  	-30.94      
104314.000  	-26.61      
104315.000  	-32.04      
104316.000  	-35.10      
104317.000  	-21.85      
104318.000  	10.38       
104319.000  	14.83       
104320.000  	16.72       
104321.000  	13.92       
104322.000  	15.99       
104323.000  	16.85       
104324.000  	15.75       
104325.000  	12.08       
104326.000  	10.80       
104327.000  	9.28        
104328.000  	8.36        
104329.000  	9.77        
104330.000  	6.71        
104331.000  	6.10        
104332.000  	6.47        
104333.000  	5.49        
104334.000  	1.89        
104335.000  	0.43        
104336.000  	-1.34       
104337.000  	-4.88       
104338.000  	-3.78       
104339.000  	-8.48       
104340.000  	-15.56      
104341.000  	-14.83      
104342.000  	-16.48      
104343.000  	-22.52      
104344.000  	-23.25      
104345.000  	-28.63      
104346.000  	-25.33      
104347.000  	-28.81      
104348.000  	-36.01      
104349.000  	-32.10      
104350.000  	6.29        
104351.000  	14.47       
104352.000  	16.60       
104353.000  	16.36       
104354.000  	15.14       
104355.000  	15.38       
104356.000  	14.10       
104357.000  	11.41       
104358.000  	12.94       
104359.000  	12.94       
104360.000  	9.70        
104361.000  	5.80        
104362.000  	12.27       
104363.000  	10.80       
104364.000  	5.55        
104365.000  	6.59        
104366.000  	8.42        
104367.000  	2.08        
104368.000  	-2.01       
104369.000  	-0.92       
104370.000  	-4.70       
104371.000  	-4.09       
104372.000  	-10.01      
104373.000  	-9.83       
104374.000  	-12.57      
104375.000  	-18.62      
104376.000  	-22.22      
104377.000  	-25.63      
104378.000  	-27.04      
104379.000  	-24.29      
104380.000  	-30.03      
104381.000  	-34.79      
104382.000  	-2.32       
104383.000  	15.75       
104384.000  	16.24       
104385.000  	18.92       
104386.000  	18.19       
104387.000  	17.94       
104388.000  	17.76       
104389.000  	18.01       
104390.000  	13.85       
104391.000  	17.64       
104392.000  	14.16       
104393.000  	15.99       
104394.000  	14.40       
104395.000  	11.90       
104396.000  	7.69        
104397.000  	7.32        
104398.000  	9.09        
104399.000  	5.92        
104400.000  	0.61        
104401.000  	2.50        
104402.000  	0.43        
104403.000  	-2.62       
104404.000  	-4.03       
104405.000  	-10.25      
104406.000  	-8.79       
104407.000  	-14.10      
104408.000  	-18.62      
104409.000  	-21.36      
104410.000  	-26.00      
104411.000  	-21.42      
104412.000  	-29.97      
104413.000  	-31.80      
104414.000  	-13.73      
104415.000  	14.22       
104416.000  	18.98       
104417.000  	21.24       
104418.000  	21.18       
104419.000  	19.23       
104420.000  	19.47       
104421.000  	19.71       
104422.000  	17.33       
104423.000  	15.01       
104424.000  	13.98       
104425.000  	10.80       
104426.000  	8.36        
104427.000  	11.60       
104428.000  	5.74        
104429.000  	11.41       
104430.000  	13.92       
104431.000  	10.44       
104432.000  	7.14        
104433.000  	-0.73       
104434.000  	-3.42       
104435.000  	-1.71       
104436.000  	-6.41       
104437.000  	-12.27      
104438.000  	-12.45      
104439.000  	-13.49      
104440.000  	-20.94      
104441.000  	-23.80      
104442.000  	-25.88      
104443.000  	-22.77      
104444.000  	-30.09      
104445.000  	-36.32      
104446.000  	-32.17      
104447.000  	8.61        
104448.000  	14.77       
104449.000  	20.08       
104450.000  	20.75       
104451.000  	22.16       
104452.000  	22.03       
104453.000  	21.36       
104454.000  	19.71       
104455.000  	14.40       
104456.000  	15.81       
104457.000  	11.11       
104458.000  	12.02       
104459.000  	10.50       
104460.000  	11.66       
104461.000  	6.04        
104462.000  	8.79        
104463.000  	6.53        
104464.000  	3.91        
104465.000  	-0.79       
104466.000  	-3.30       
104467.000  	-4.64       
104468.000  	-3.54       
104469.000  	-9.22       
104470.000  	-8.73       
104471.000  	-15.69      
104472.000  	-17.40      
104473.000  	-22.09      
104474.000  	-23.80      
104475.000  	-23.19      
104476.000  	-22.95      
104477.000  	-28.81      
104478.000  	-36.74      
104479.000  	0.06        
104480.000  	17.33       
104481.000  	17.70       
104482.000  	18.49       
104483.000  	20.08       
104484.000  	18.43       
104485.000  	21.24       
104486.000  	19.35       
104487.000  	20.32       
104488.000  	14.71       
104489.000  	11.54       
104490.000  	9.52        
104491.000  	12.57       
104492.000  	10.80       
104493.000  	10.31       
104494.000  	13.18       
104495.000  	9.09        
104496.000  	5.25        
104497.000  	5.25        
104498.000  	0.31        
104499.000  	-2.81       
104500.000  	-3.60       
104501.000  	-7.51       
104502.000  	-9.89       
104503.000  	-12.27      
104504.000  	-14.65      
104505.000  	-16.97      
104506.000  	-22.34      
104507.000  	-23.86      
104508.000  	-20.69      
104509.000  	-26.61      
104510.000  	-32.35      
104511.000  	-13.43      
104512.000  	16.60       
104513.000  	21.18       
104514.000  	21.42       
104515.000  	20.63       
104516.000  	21.18       
104517.000  	18.43       
104518.000  	16.97       
104519.000  	17.76       
104520.000  	18.43       
104521.000  	15.63       
104522.000  	12.08       
104523.000  	12.94       
104524.000  	11.60       
104525.000  	10.25       
104526.000  	8.79        
104527.000  	7.32        
104528.000  	7.45        
104529.000  	2.62        
104530.000  	0.73        
104531.000  	-3.36       
104532.000  	-4.21       
104533.000  	-7.45       
104534.000  	-9.58       
104535.000  	-18.07      
104536.000  	-13.61      
104537.000  	-16.24      
104538.000  	-18.19      
104539.000  	-22.71      
104540.000  	-22.28      
104541.000  	-27.10      
104542.000  	-31.98      
104543.000  	-24.11      
104544.000  	13.18       
104545.000  	17.52       
104546.000  	20.32       
104547.000  	18.86       
104548.000  	17.82       
104549.000  	19.53       
104550.000  	16.48       
104551.000  	14.10       
104552.000  	15.56       
104553.000  	12.76       
104554.000  	9.40        
104555.000  	9.77        
104556.000  	8.12        
104557.000  	10.50       
104558.000  	6.53        
104559.000  	6.41        
104560.000  	5.98        
104561.000  	4.46        
104562.000  	1.04        
104563.000  	-0.31       
104564.000  	-0.85       
104565.000  	-3.60       
104566.000  	-5.74       
104567.000  	-13.37      
104568.000  	-16.85      
104569.000  	-20.26      
104570.000  	-24.05      
104571.000  	-26.79      
104572.000  	-27.10      
104573.000  	-25.09      
104574.000  	-30.09      
104575.000  	-36.38      
104576.000  	2.50        
104577.000  	15.50       
104578.000  	18.49       
104579.000  	22.03       
104580.000  	18.07       
104581.000  	17.82       
104582.000  	14.53       
104583.000  	13.00       
104584.000  	11.84       
104585.000  	12.51       
104586.000  	9.70        
104587.000  	7.93        
104588.000  	11.72       
104589.000  	6.53        
104590.000  	3.85        
104591.000  	8.24        
104592.000  	3.66        
104593.000  	0.37        
104594.000  	-3.23       
104595.000  	-4.46       
104596.000  	-6.41       
104597.000  	-7.39       
104598.000  	-11.72      
104599.000  	-16.72      
104600.000  	-15.56      
104601.000  	-21.61      
104602.000  	-23.13      
104603.000  	-24.11      
104604.000  	-28.32      
104605.000  	-24.84      
104606.000  	-40.10      
104607.000  	-39.79      
104608.000  	-15.81      
104609.000  	7.75        
104610.000  	10.86       
104611.000  	19.29       
104612.000  	17.82       
104613.000  	14.40       
104614.000  	14.04       
104615.000  	13.67       
104616.000  	11.72       
104617.000  	8.61        
104618.000  	6.53        
104619.000  	6.59        
104620.000  	8.79        
104621.000  	13.12       
104622.000  	9.58        
104623.000  	9.40        
104624.000  	6.59        
104625.000  	5.62        
104626.000  	2.87        
104627.000  	0.49        
104628.000  	-2.14       
104629.000  	-3.85       
104630.000  	-5.92       
104631.000  	-7.45       
104632.000  	-7.20       
104633.000  	-15.38      
104634.000  	-19.59      
104635.000  	-20.94      
104636.000  	-23.44      
104637.000  	-21.61      
104638.000  	-23.32      
104639.000  	-29.24      
104640.000  	-20.45      
104641.000  	11.23       
104642.000  	17.94       
104643.000  	17.64       
104644.000  	20.57       
104645.000  	22.34       
104646.000  	18.62       
104647.000  	18.31       
104648.000  	16.78       
104649.000  	13.43       
104650.000  	12.39       
104651.000  	12.76       
104652.000  	10.50       
104653.000  	12.88       
104654.000  	9.16        
104655.000  	2.14        
104656.000  	4.70        
104657.000  	4.39        
104658.000  	-1.22       
104659.000  	-3.36       
104660.000  	-2.01       
104661.000  	-6.16       
104662.000  	-9.34       
104663.000  	-10.44      
104664.000  	-12.57      
104665.000  	-14.22      
104666.000  	-18.43      
104667.000  	-20.87      
104668.000  	-28.14      
104669.000  	-25.57      
104670.000  	-30.52      
104671.000  	-37.35      
104672.000  	-37.84      
104673.000  	3.66        
104674.000  	14.83       
104675.000  	17.52       
104676.000  	14.53       
104677.000  	17.46       
104678.000  	14.65       
104679.000  	14.04       
104680.000  	14.53       
104681.000  	12.51       
104682.000  	10.07       
104683.000  	10.44       
104684.000  	6.59        
104685.000  	9.58        
104686.000  	7.69        
104687.000  	6.04        
104688.000  	4.46        
104689.000  	3.60        
104690.000  	-0.55       
104691.000  	-3.36       
104692.000  	-7.39       
104693.000  	-9.95       
104694.000  	-9.95       
104695.000  	-12.70      
104696.000  	-15.14      
104697.000  	-18.07      
104698.000  	-22.83      
104699.000  	-26.43      
104700.000  	-27.71      
104701.000  	-27.16      
104702.000  	-29.48      
104703.000  	-36.13      
104704.000  	-40.47      
104705.000  	-10.19      
104706.000  	13.06       
104707.000  	15.99       
104708.000  	14.95       
104709.000  	14.65       
104710.000  	15.87       
104711.000  	14.95       
104712.000  	14.89       
104713.000  	14.34       
104714.000  	17.52       
104715.000  	13.61       
104716.000  	8.91        
104717.000  	9.52        
104718.000  	10.86       
104719.000  	8.61        
104720.000  	8.91        
104721.000  	5.86        
104722.000  	4.09        
104723.000  	0.12        
104724.000  	-5.00       
104725.000  	-8.79       
104726.000  	-8.91       
104727.000  	-8.48       
104728.000  	-11.05      
104729.000  	-12.76      
104730.000  	-16.48      
104731.000  	-18.86      
104732.000  	-23.99      
104733.000  	-24.05      
104734.000  	-24.66      
104735.000  	-28.87      
104736.000  	-33.33      
104737.000  	-22.46      
104738.000  	7.93        
104739.000  	16.05       
104740.000  	18.92       
104741.000  	21.24       
104742.000  	17.27       
104743.000  	16.17       
104744.000  	17.52       
104745.000  	15.50       
104746.000  	11.78       
104747.000  	9.34        
